gender,num_of_module_created,num_of_modules_thirty_sec,num_of_problens,num_of_video,num_of_problem_uploads,average_grade,seventy_uploads,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,Grand_Total
2,63,52,29,10,24.0,1.0,0,0,0,0,0,0,0,0,1,1,1,64
2,77,55,37,14,21.0,0.94,0,1,0,0,0,0,0,0,1,1,1,78
1,11,0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12
1,9,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
1,22,11,7,4,4.0,0.0,0,0,0,0,0,0,0,0,0,0,1,23
1,48,40,22,7,22.0,1.0,0,0,0,0,0,0,0,0,1,1,1,49
2,9,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
1,22,8,7,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,23
2,6,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
1,31,18,11,4,7.0,0.94,0,0,0,0,0,0,0,0,0,0,1,32
1,70,33,38,0,19.0,0.88,0,0,0,0,0,0,0,0,1,1,0,71
1,12,4,2,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,13
1,56,42,25,10,15.0,1.0,0,0,0,0,0,0,0,0,1,1,1,57
2,8,3,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
2,5,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6
1,54,17,24,6,5.0,1.0,0,0,0,0,0,0,1,0,1,1,1,55
1,43,22,19,7,4.0,1.0,0,0,0,0,0,0,0,0,0,1,1,44
2,16,5,7,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,17
1,17,3,4,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,18
1,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,6
1,140,71,72,18,29.0,0.92,0,1,0,0,0,1,0,1,1,1,1,141
1,14,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,15
1,172,132,86,30,53.0,1.0,0,1,1,0,0,1,1,1,1,1,1,174
1,24,16,7,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,107,86,55,14,45.0,1.0,0,1,0,0,0,0,0,0,1,1,1,108
1,89,59,44,14,26.0,0.97,0,1,0,0,0,0,1,0,1,1,1,90
1,35,20,13,5,4.0,1.0,0,0,0,0,0,0,0,0,0,1,1,36
1,9,2,3,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,10
1,50,43,22,10,19.0,1.0,0,0,0,0,0,0,0,0,1,1,1,51
2,65,15,32,6,2.0,0.5,0,0,0,0,0,0,0,0,1,0,1,66
1,49,37,22,10,15.0,1.0,0,0,0,0,0,0,0,0,1,1,1,50
2,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,22,14,7,3,4.0,0.94,0,0,0,0,0,0,0,0,0,0,1,23
1,18,11,4,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,65,54,29,13,22.0,0.93,0,0,0,0,0,0,0,0,1,1,1,66
2,21,16,7,4,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,22
2,18,8,4,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,5,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6
1,49,32,22,10,11.0,0.97,0,0,0,0,0,0,0,0,1,1,1,50
1,83,56,42,15,21.0,1.0,0,1,0,0,0,0,0,0,1,1,1,84
1,118,47,60,12,6.0,1.0,0,1,0,0,0,1,0,0,1,1,1,119
1,157,117,79,25,51.0,1.0,0,1,0,0,0,1,1,1,1,1,1,158
1,33,20,11,8,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,34
2,15,5,6,3,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,16
1,50,32,24,7,13.0,1.0,0,0,0,0,0,0,0,0,1,1,1,51
1,31,18,11,5,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
1,172,128,86,28,53.0,1.0,0,1,1,0,0,1,1,1,1,1,1,174
2,18,3,6,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,19
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,173,147,86,28,68.0,1.0,1,1,1,0,0,1,1,1,1,1,1,175
1,18,4,7,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,19
2,23,11,7,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,28,0,12,0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,29
1,57,47,25,10,21.0,1.0,0,0,0,0,0,0,0,0,1,1,1,58
1,95,64,46,19,21.0,0.85,0,1,0,0,0,0,0,0,1,1,1,96
2,24,2,12,1,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,25
1,173,165,86,29,86.0,1.0,1,1,1,0,0,1,1,1,1,1,1,175
1,173,161,86,32,84.0,1.0,1,1,1,0,0,1,1,1,1,1,1,174
1,54,9,31,2,1.0,0.0,0,0,0,0,0,0,0,0,1,1,0,55
2,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,173,133,86,28,54.0,1.0,0,1,1,0,0,1,1,1,1,1,1,174
1,25,12,7,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,25,20,7,8,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,24,18,7,6,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,6,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
1,34,10,18,5,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,35
1,31,15,10,5,2.0,1.0,0,0,0,0,0,0,1,0,0,0,1,32
1,94,36,48,14,12.0,0.92,0,1,0,0,0,0,0,0,1,0,1,95
2,49,8,24,1,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,50
1,47,17,20,2,4.0,0.9,0,0,0,0,0,0,0,0,0,1,1,48
1,58,43,29,9,18.0,1.0,0,0,0,0,0,0,0,0,1,1,1,59
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,21,8,9,3,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,22
1,10,2,2,0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,11
1,15,2,6,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,16
1,9,2,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,10
1,73,56,36,13,24.0,0.94,0,1,0,0,0,0,0,0,1,1,1,74
1,98,72,53,17,32.0,0.97,0,1,0,0,0,0,0,0,1,1,1,99
1,74,26,36,12,6.0,0.8,0,1,0,0,0,0,1,0,1,1,1,75
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,28,8,11,5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,29
1,18,9,4,2,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
2,24,15,7,2,4.0,0.94,0,0,0,0,0,0,0,0,0,0,1,25
2,30,17,11,4,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,31
1,24,8,7,2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,25
1,66,48,29,12,18.0,1.0,0,0,0,0,0,0,1,0,1,1,1,67
1,74,55,36,12,27.0,0.94,0,1,0,0,0,0,1,0,1,1,1,75
1,85,45,42,13,17.0,0.93,0,1,0,0,0,0,0,1,1,1,1,86
2,110,98,55,20,48.0,1.0,0,1,0,0,0,0,1,0,1,1,1,111
1,23,11,7,5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,24
1,8,3,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,23,1,9,0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,24
1,91,62,46,15,26.0,1.0,0,1,0,0,0,0,1,0,1,1,1,92
1,135,101,69,23,43.0,1.0,0,1,0,0,0,1,0,0,1,1,1,136
1,42,8,22,4,2.0,1.0,0,0,1,0,0,1,0,0,0,0,0,43
1,88,56,42,13,21.0,0.93,0,0,0,0,0,1,0,0,1,1,1,89
2,169,128,86,22,62.0,1.0,1,1,1,0,0,1,1,1,1,1,1,171
1,24,15,7,5,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,14,2,5,1,1.0,1.0,0,0,0,0,0,0,1,1,0,0,0,15
1,18,6,5,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,19
1,31,13,15,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
1,152,126,75,25,57.0,1.0,0,1,0,0,0,1,1,1,1,1,1,153
1,12,8,4,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,13
1,46,16,22,8,4.0,1.0,0,0,0,0,0,0,0,0,1,1,1,47
1,81,68,40,13,34.0,0.95,0,1,0,0,0,0,1,0,1,1,1,82
1,34,10,13,6,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,35
2,10,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,11
1,84,52,42,13,22.0,0.88,0,1,0,0,0,0,0,0,1,1,1,85
2,12,4,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,13
1,46,35,22,7,18.0,1.0,0,0,0,0,0,0,0,0,1,1,1,47
1,9,0,3,0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,10
2,8,3,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,9
2,13,5,6,2,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,14
1,9,4,2,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
2,40,16,19,4,4.0,1.0,0,0,0,0,0,0,0,0,0,1,0,41
1,65,33,30,8,11.0,0.97,0,0,0,0,0,1,1,0,0,0,1,66
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,16,9,7,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,17
1,173,144,86,29,66.0,1.0,1,1,1,0,0,1,1,1,1,1,1,175
1,76,48,38,12,19.0,0.71,0,1,0,0,0,0,1,0,1,1,0,77
2,131,71,67,14,29.0,0.99,0,1,1,0,0,0,1,1,1,1,1,132
1,24,15,7,5,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,75,25,37,12,7.0,1.0,0,1,0,0,0,0,0,0,1,1,1,76
1,10,0,5,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,11
2,10,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11
1,73,66,36,12,34.0,1.0,0,1,0,0,0,0,0,0,1,1,1,74
1,33,18,11,6,3.0,0.94,0,0,0,0,0,0,1,0,0,0,1,34
1,89,65,44,13,27.0,1.0,0,1,0,0,0,0,0,0,1,1,1,90
1,45,12,23,7,3.0,1.0,0,1,0,0,0,1,0,0,0,0,0,46
1,8,0,2,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,9
1,7,2,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,16,1,6,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,17
1,38,28,13,6,11.0,1.0,0,0,0,0,0,0,1,0,0,1,1,39
2,8,2,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,23,7,10,3,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,24
2,22,16,7,6,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,23
1,13,5,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,14
1,62,21,34,10,6.0,1.0,0,1,0,0,0,0,0,0,1,1,0,63
2,56,35,26,10,11.0,1.0,0,0,0,0,0,0,1,0,1,1,1,57
2,124,110,63,21,57.0,1.0,0,1,0,0,0,1,0,0,1,1,1,125
1,37,19,14,5,4.0,1.0,0,0,1,0,0,0,1,0,0,0,1,38
1,123,87,64,19,39.0,1.0,0,1,0,0,0,1,0,1,1,1,1,124
1,47,33,22,8,12.0,1.0,0,0,0,0,0,0,0,0,1,1,1,48
1,27,18,7,5,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,28
2,16,5,7,3,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,17
1,32,2,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,33
1,171,43,86,1,2.0,1.0,0,1,1,0,0,1,1,1,1,1,1,172
1,29,9,11,5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,30
1,92,64,46,14,26.0,0.99,0,1,0,0,0,0,0,0,1,1,1,93
2,12,7,2,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,13
2,26,12,11,4,3.0,0.88,0,0,0,0,0,0,0,0,0,0,1,27
1,9,1,4,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
1,8,2,3,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,9
2,13,4,2,2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,14
1,62,41,29,5,22.0,0.93,0,0,0,0,0,0,0,0,1,1,1,63
1,13,8,2,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,14
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,173,132,86,27,55.0,1.0,0,1,1,0,0,1,1,1,1,1,1,174
1,35,19,13,7,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,36
1,98,34,49,8,9.0,0.96,0,1,1,0,0,0,1,0,1,1,1,99
1,90,85,44,17,42.0,1.0,0,1,0,0,0,0,0,0,1,1,1,91
1,45,26,22,9,10.0,1.0,0,0,0,0,0,0,0,0,1,1,1,46
1,32,9,11,4,1.0,1.0,0,0,0,0,0,0,1,0,0,0,1,33
1,31,22,11,7,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
1,90,62,44,14,26.0,1.0,0,1,0,0,0,0,1,0,1,1,1,91
1,55,6,29,3,1.0,1.0,0,0,0,0,0,0,1,0,1,1,1,56
1,71,47,36,7,21.0,0.99,0,1,0,0,0,0,0,0,1,1,1,72
1,7,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
2,19,2,9,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,20
1,33,17,13,5,3.0,1.0,0,0,0,0,0,0,0,0,0,1,1,34
1,25,13,7,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,76,53,36,11,21.0,1.0,0,1,0,0,0,0,1,0,1,1,1,77
1,22,3,11,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,23
1,17,7,6,3,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,18
1,136,105,69,23,44.0,0.97,0,1,0,0,0,1,0,0,1,1,1,137
1,21,9,7,2,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,22
1,15,4,4,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,16
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,154,117,79,27,49.0,1.0,0,1,0,0,0,1,0,1,1,1,1,155
1,165,105,85,29,37.0,0.89,0,1,1,0,0,1,0,1,1,1,1,166
1,16,3,5,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,17
1,22,7,7,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,23
1,8,3,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,38,14,17,2,6.0,1.0,0,0,0,0,0,0,0,0,0,1,0,39
1,32,16,11,3,4.0,1.0,0,0,0,0,0,0,1,0,0,0,1,33
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,60,35,27,9,12.0,1.0,0,0,1,0,0,0,0,0,1,1,1,61
1,30,19,11,5,5.0,0.94,0,0,0,0,0,0,0,0,0,0,1,31
1,172,134,86,28,59.0,1.0,0,1,1,0,0,1,1,1,1,1,1,173
1,25,18,7,5,4.0,0.94,0,0,0,0,0,0,0,0,0,0,1,26
1,30,14,11,3,4.0,0.94,0,0,0,0,0,0,0,0,0,0,1,31
2,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,15,7,6,2,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,16
1,54,30,24,6,11.0,1.0,0,0,0,0,0,0,0,0,1,1,1,55
2,13,5,2,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,14
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,158,101,82,27,38.0,0.99,0,1,1,0,0,1,0,1,1,1,1,159
1,30,23,11,7,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,31
2,12,0,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,13
1,125,49,67,2,37.0,1.0,0,1,1,0,0,0,1,0,1,1,1,126
2,24,15,7,4,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,48,29,22,8,9.0,0.97,0,0,0,0,0,0,0,0,1,1,1,49
1,7,2,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,8
1,24,12,7,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
2,22,7,10,3,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,23
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,166,140,85,28,68.0,1.0,1,1,1,0,0,1,0,1,1,1,1,167
1,23,12,7,5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,24,13,7,1,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,33,16,17,4,5.0,0.94,0,0,0,0,0,0,0,0,0,1,1,34
1,10,3,4,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11
1,11,2,4,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12
1,157,113,80,24,47.0,0.9,0,1,1,0,0,1,1,1,1,1,1,158
1,50,33,22,9,11.0,1.0,0,0,0,0,0,0,1,0,1,1,1,51
1,31,14,11,5,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
1,116,95,60,19,47.0,1.0,0,1,0,0,0,1,0,0,1,1,1,117
1,170,129,87,29,54.0,0.98,0,1,1,0,0,1,0,1,1,1,1,171
1,41,27,19,7,12.0,1.0,0,0,0,0,0,0,0,0,0,1,1,42
2,43,28,19,6,9.0,1.0,0,0,0,0,0,0,0,0,0,1,1,44
1,105,86,52,19,39.0,0.98,0,1,0,0,0,0,1,0,1,1,1,106
1,85,46,44,12,16.0,1.0,0,1,0,0,0,0,0,0,1,1,1,86
1,24,15,7,5,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,117,88,60,21,37.0,0.95,0,1,0,0,0,1,0,0,1,1,1,118
1,173,136,86,31,55.0,1.0,0,1,1,0,0,1,1,1,1,1,1,174
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,13,7,5,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,14
1,78,31,37,17,6.0,1.0,0,1,0,0,0,0,0,0,1,1,1,79
1,12,4,4,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,13
1,6,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
2,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,6
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,20,1,5,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,21
2,31,17,11,6,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
1,28,10,11,4,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,29
1,21,3,12,2,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,22
1,172,128,86,25,58.0,1.0,0,1,1,0,0,1,1,1,1,1,1,174
1,18,10,4,4,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,34,19,13,6,4.0,1.0,0,0,0,0,0,0,0,0,0,1,1,35
2,18,9,4,2,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,41,24,16,6,7.0,1.0,0,0,0,0,0,0,1,0,1,1,1,42
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,5
1,72,36,36,7,14.0,0.92,0,1,0,0,0,0,1,0,1,1,1,73
2,15,9,4,4,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,16
1,18,12,4,5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
2,24,5,11,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,25
1,18,10,4,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,15,9,6,3,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,16
1,7,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,56,45,25,9,20.0,0.98,0,0,0,0,0,0,0,0,1,1,1,57
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,46,12,22,5,2.0,1.0,0,0,0,0,0,0,0,0,1,1,1,47
1,110,79,57,19,33.0,1.0,0,1,0,0,0,0,0,0,1,1,1,111
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,30,15,11,3,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,31
1,63,45,29,8,20.0,0.86,0,0,0,0,0,0,0,0,1,1,1,64
1,4,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,25,16,7,5,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,19,5,7,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,20
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,46,27,19,7,10.0,0.89,0,0,0,0,0,0,1,0,1,1,1,47
1,175,132,87,30,53.0,1.0,0,1,1,0,0,1,1,1,1,1,1,177
1,173,141,86,33,56.0,1.0,0,1,1,0,0,1,1,1,1,1,1,175
1,49,44,22,8,22.0,1.0,0,0,0,0,0,0,0,0,1,1,1,50
2,165,53,84,13,3.0,0.5,0,1,1,0,0,1,1,1,1,1,1,166
2,9,0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,18,2,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,19
1,19,14,4,6,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,20
1,11,1,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12
1,17,6,7,3,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,18
1,35,24,13,8,4.0,0.88,0,0,0,0,0,0,0,0,0,1,1,36
1,23,17,7,5,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,12,2,4,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,13
1,36,24,13,9,4.0,1.0,0,0,0,0,0,0,0,0,0,1,1,37
2,7,2,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,9,1,2,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,10
1,139,107,69,22,47.0,1.0,0,1,0,0,0,1,1,0,1,1,1,140
1,28,8,9,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,29
1,167,119,85,27,51.0,1.0,0,1,1,0,0,1,1,1,1,1,1,169
1,26,6,9,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,27
1,18,9,4,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,174,166,86,32,85.0,1.0,1,1,1,0,0,1,1,1,1,1,1,176
1,14,1,7,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,15
1,30,16,11,6,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,31
1,25,20,7,5,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,72,36,36,2,15.0,1.0,0,1,0,0,0,0,0,0,1,1,1,73
2,4,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,33,14,11,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,34
1,108,68,55,14,30.0,1.0,0,1,0,0,0,0,1,0,1,1,1,109
1,169,134,86,27,60.0,1.0,0,1,1,0,0,1,1,1,1,1,1,170
2,32,20,11,7,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,33
1,40,20,20,6,11.0,1.0,0,0,0,0,0,0,0,0,1,1,1,41
1,25,6,11,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,26
1,27,19,11,5,5.0,0.96,0,0,0,0,0,0,0,0,0,1,1,28
1,26,6,14,2,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,27
1,138,109,69,26,46.0,1.0,0,1,0,0,0,1,0,0,1,1,1,139
1,17,6,6,3,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,18
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,17,8,4,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,18
1,4,2,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,32,20,11,6,4.0,0.94,0,0,0,0,0,0,0,0,0,0,1,33
1,23,8,7,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,39,19,21,5,10.0,1.0,0,0,0,0,0,1,1,1,0,0,0,40
1,6,3,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,7
1,6,2,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,7
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,25,16,7,5,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,17,9,7,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,18
1,30,17,11,4,5.0,0.94,0,0,0,0,0,0,0,0,0,0,1,31
1,157,79,86,14,33.0,0.97,0,1,1,0,0,1,1,1,1,1,1,158
1,48,14,22,6,4.0,0.67,0,0,0,0,0,0,0,0,1,1,1,49
1,8,7,2,2,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,9
1,172,127,86,30,45.0,1.0,0,1,1,0,0,1,1,1,1,1,1,173
1,65,14,33,4,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,66
1,18,6,7,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,19
2,17,5,4,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,18
2,15,1,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,16
1,50,29,22,8,11.0,1.0,0,0,0,0,0,0,1,0,1,1,1,51
1,42,26,19,6,10.0,1.0,0,0,0,0,0,0,0,0,0,1,1,43
1,43,28,22,7,10.0,1.0,0,0,0,0,0,0,0,0,1,1,1,44
1,55,45,24,8,22.0,1.0,0,0,0,0,0,0,1,0,1,1,1,56
